4216,nyanda,bersandar kpd tumpukan bantal sambil menjulurkan kedua kaki
4217,nyandet,menahan (nafsu
4218,nyaneut,minum air hangat (teh. kopi)
4219,nyangangang,membentak
4220,nyangcang,menambatkan
4221,nyanggakeun beuheung teuk,pasrah
4222,nyanghareup,menghadap
4223,nyangking,memegang
4224,nyangkir,memanggil
4225,nyangkol,menyangkut
4226,nyangkolong,mengurangi (bilangan)
4227,nyangu,menanak nasi
4228,nyanguan,membekali
4229,nyantei,terpikat
4230,nyantong,ada di hadapan
4231,nyanyautan,terasa berdenyut karena nyeri
4232,nyapek,mengunyah
4233,nyarek,melarang
4234,nyarekan,memarahi
4235,nyaring,bangun dr tidur tapi belum bangkit (jaga)
4236,nyarungsum,menyisip
4237,nyatu,makan
4238,nyebet,mencabik ke panjangnya
4239,nyebret,suhu badan orang sakit yang sangat panas
4240,nyebrot,memancar
4241,nyedek,meminta dengan sangat
4242,nyednyedan,terasa spt ada yang menarik-narik (mis pancing yang dimakan ikan)
4243,nyeh,"kata utk tertawa, tersenyum: - imut"
4244,nyemplong,dikatakan kpd pantat yang menungging
4245,nyemplu,dikatakan kpd perut yang menonjol
4246,nyempod,bersembunyi di sudut karena takut
4247,nyengcelak,tampak jelas
4248,nyengceling,"hanya seorang diri, hanya seekor binatang, hanya satu benda yang tampak di tempat yang luas"
4249,nyengceregeng,"dikatakan kpd kemaluan laki-laki yang kaku, tegang, terbentik rahasianya"
4250,nyengka,berbuih serta menjadi banyak (air gula aren yang sedang bergolak)
4251,nyengsreng,kata utk saheng (suara air yang mulai mendidih)
4252,nyentreu,menonjol sedikit (payudara anak gadis)
4253,nyentug,menyentuh
4254,nyenyep,bulu panah yang bercagak kecil yang dikenakan kpd tali busur
4255,nyere,"lidi daun kelapa, aren"
4256,nyeri,sakit
4257,nyeungceum,menyimpan ikan pada air bersih sebleum disebarkan kembali atau sebelum dibersihkan utk dimasak
4258,nyeungseung,menonjol (payudara yang mulai tumbuh)
4259,nyiliwuri,bercampur dengan orang banyak dengan maksud jahat
4260,nyiru,nyiru
4261,nyiruan,tawon/lebah
4262,nyolong bade,"roman baik padahal jahat, bosongot bade amprotan"
4263,nyolowedor,menyeleweng
4264,nyongkab,"sangat panas (badan yang sakit, tanah yang terbakar matahari)"
4265,nyongsrong,sangat ingin
4266,nyorokcok,"mematuk-matuk makanan dgn cepat (ayam, burung yang lapar)"
4267,nyoso,amat
4268,nyot,kata utk mulai merokok: - udud
4269,nyungkelit,sakit hati karena dihina
4270,nyuuh,"bersujud (karena merasa sakit, sangat sedih) biasanya sambil menangis"
4271,o,kata utk muntah
4272,o e,kata utk suara kerbau
4273,oa,sejenis kera
4274,oah,jagoan
4275,obah,gerak sedikit
4276,obat,mesiu
4277,obat,mesiu (bahan peledak)
4278,obor,suluh
4279,obos,letnan kolonel
4280,obrog,kasar
4281,obrot,kejar
4282,obroy,bergemerlapan
4283,obyag,lumrah
4284,ocal,coba
4285,ocal,ngocal-ngocal
4286,oces,kera
4287,ocon,bercanda
4288,odeng,tawon hutan
4289,odoh,jorok
4290,oe,kata utk suara kerbau
4291,oer,lembaran dari jantung
4292,oer,lembaran dr jantung (pisang)
4293,oet-oet,nama sejenis uir-uir (yang biasa bersuara menjelang magrib)
4294,ogan,undang
4295,oge,juga
4296,ogel,reog
4297,ogo,diogo
4298,ohek,kata utk mendahak
4299,"ojah, hojah","alasan, daya upaya"
4300,olab,muntah karena terlalu banyak menyusu (bayi)
4301,olah,ngolah
4302,"olah, ngolah",mengerjakan (sawah atau kebun)
4303,ole-olean,terompet-terompetan dari jerami
4304,olo,ngolo
4305,olo-olo,sombong
4306,olohok,bengong
4307,olol,olol leho
4308,omat,wanti-wanti
4309,omber,kesempatan atau waktu
4310,ome,ngome
4311,"onam, kumaha onam",hal atau perkara yg tak diinginkan
4312,oncor,obor
4313,ondang,undang
4314,"oneng, honeng",kangen
4315,onggeng-onggengan,menungging beberapa kali
4316,ongget-ongget,diongget-ongget
4317,onggok,ampas ketela
4318,ongkek,muntah
4319,"ongklang, diongklangan","ditambah
waktu lagi (dr yg telah ditetap kan)"
4320,ongkled,tunas pohon nanas
4321,"ongko, ongko-ongkoan",mernbungkuk-bungkuk spt ada yg dicari ada yg diintai
4322,onjoy,lebih
4323,onta,unta
4324,ontohod,beruang
4325,ontong,jangan
4326,"ontrog, ngontrog",mendatangi seseorang utk mencaci maki
4327,opak,makanan dari ketan
4328,opat,empat
4329,"open, openan","usil, suka mengganggu"
4330,orat,aurat
4331,oray,ular
4332,"orek, ngorek","memperbesar, membuka-buka"
4333,orog,sejenis makanan dari tepung
4334,orok,bayi
4335,orok-orok,sejenis tumbuh-tumbuhan
4336,orokanya,hanya saja
4337,orowodol,gegabah
4338,osok,sok
4339,"osol, ngosol-ngosol",
4340,otet,kutu kepala
4341,otong,panggilan kepada anak laki-laki
4342,owah,gila
4343,owel,merasa sayang utk memberikan sesuateu yang tidak berharga kepada orang lain
4344,"ower, ngower",berjumbai
4345,"owo, ngowo",melahirkan
4346,oyag,bergerak (daun yang tertiup angin)
4347,oyek,sejenis makanan dr gaplek
4348,"oyos, ngoyos",menyiangi tanaman di sawah atau di kebun dgn membuang rumput-rumputnya
4349,paaing-aing,mengeluarkan kata-kata kasar
4350,paamprok,saling bertemu dgn tidak terduga-duga terlebih dahulu
4351,pabaliut,kacau
4352,"pabarencay, paburencay","bubar dgn tak teratur, mis orang-orang yg sedang berjudi digerebek polisi"
4353,pabeasan,pendaringan
4354,pabeja-beja,"kabar, berita yang disampaikan secara berantai dr mulut ke mulut"
4355,pabentar,berselisih
4356,pabetekan,tempat penyimpanan rempah-rempah
4357,pabuis,keadaan kacau karena berusaha menghindari bahaya
4358,paburantak,rusak sama sekali
4359,paburisat,bubar sambil berlari-lari
4360,pacabakan,pekerjaan
4361,pacakar,pesuruh pada waktu pesta
4362,pacek,macek
4363,pacekrek,cebol
4364,pacenghul,muncul
4365,pacer,"kakinya kecil (orang, hewan)"
4366,pacikeuh,dipacikeuh
4367,pacikrak,sejenis burung kecil
4368,pacikrak,sejenis burung kecil
4369,pacilingan,kakus
4370,pacing,sejenis tumuh-tumbuhan
4371,paciweuh,ribut sambil banyak bicara
4372,pacogregan,pertengkaran
4373,pacok,patuk
4374,pacuan,papacuan
4375,pacuan papacuan,ucapan unt memberi peringatan: - kudu balik poe ieu keneh awas
4376,pacundang,tidak terpakai lagi
4377,pada,kuplet
4378,padahu-dahu,dikatakan pada dua pasang kakak-beradik yang menikah secara bersilang
4379,padalisan,satu baris dari kuplet
4380,"padamayan, sapadamayan",pd saat itu juga
4381,padan,sapadan
4382,padang,terang
4383,padangkrang-pedengkreng,petantang-petenteng
4384,padaringan,tempat menyimpan beras
4385,padati,pedati
4386,padet,padat
4387,padika,metode
4388,padmi,permaisuri
4389,padoman,pedoman
4390,padu,"memperebutkan kebenaran, tidak bersungguh-sunguh"
4391,"padud, paduan ",pipa cangklong (bukan pipa sigaret)
4392,"paduk, kapaduk","tersenggol, tersinggung"
4393,paduli,peduli
4394,padung,kayu penutup liang lahat
4395,padungdengan,bertengkar secara lisan memperebutkan kebenaran
4396,padungdung,percepatan irama gendang pada tari pencak
4397,paduraksa,pintu pagar
4398,paeh,mati
4399,paeh poso,mati-matian
4400,paesan,nisan
4401,"pagah, dipagahan",diberi nasihat atau diberi ilmu
4402,"pagak, magak","melarang, menghalang-halangi, menegur, mencari"
4403,pagaliwota,pabaliut
4404,pagebug,wabah
4405,pager,pagar
4406,pageto,lusa
4407,pageuh,sukar utk dilepas atau dicopot
4408,pagilingisik,sering beradu atau bersinggungan
4409,pago,sejenis rak tempat menyimpan barang-barang keperluan dapur
4410,pagorenyang,berebut
4411,"pagut, magut",menyangkut
4412,"pahala, mahala",menyiksa
4413,pahang,bau tak sedap spt bau daun sirsak
4414,pahare-hare,masing-masing
4415,pahatu,piatu
4416,paheut,janji
4417,pahibut,ribut
4418,pahili,tertukar
4419,pahimun,sejenisa masakan khas utk selamatan 40 hari umur bayi
4420,"pahing, dipahing","dilarang, tak boleh dikerjakan"
4421,"pahiwal, mahiwal","aneh, tidak umum, tidak spt tingkah laku orang kebanyakan, berbeda dr yg lain"
4422,pahla,ganjaran
4423,pahok,buta
4424,pahpal,"sekuat tenaga, bekerja mati-matian, diusahakan agar hilang sifat yang tidak baik"
4425,"pahugi, mahugi",memberi sesuatu kpd kekasih (laki-laki kpd perempuan)
4426,pahul,"bagian busur, gagang joran pancing dari kayu"
4427,"pahung, kapahung","biung, tak tahu apa yg harus dikerjakan karena berbuat salah"
4428,"paido, maido",menyalahkan pekerjaan orang lain yg telah dikerjakan dng sungguh-sungguh
4429,"paido, maido",menyalahkan pekerjaan orang lain yang telah dikerjakan dgn sungguh-sungguh
4430,paila,paceklik
4431,paingan,ucapan yang menyatakan bahwa orang akhirnya mengerti
4432,pair,mairan
4433,pais,pepes
4434,pait,pahit
4435,pajaratan,kuburan
4436,pajeg,pajak
4437,pajeng,payung
4438,pajorewat,berebut
4439,pajuaran,tempat tidur
4440,pajurawet,kusut
4441,pakacar,pesuruh pd waktu pesta
4442,pakakas,perkakas
4443,pakan,pakan
4444,pakanci,libur (utk sekolah)
4445,pakang,serat pohon enau (ijuk yang masih muda)
4446,pakarang,senjata utk menjaga diri atau utk berperang
4447,pakaya,harta-benda
4448,pake,pakai
4449,pakean,pakaian
4450,pakel,mangga muda
4451,pakelat,makelatkeun
4452,pakem,"pokok inti cerita wayang, petunjuk atau pedoman"
4453,pakeun,utk  bahan atau biaya
4454,pakewuh,kesusahan
4455,pakia-kia,berselisih atau berbeda pendapat(paham)
4456,pakih,ahli hukum agama (islam)
4457,pakihi,makihikeun
4458,pakir,melarat
4459,pakoja,kampung orang koja
4460,pakokolot supa,sebaya
4461,pakucrut,berselisih
4462,pakuis,mantri gudang garam (di zaman hindia belanda)
4463,pakuncen,kuncen
4464,pakung,makung
4465,pakuwon,rumah beserta halamannya kepunyaan sendiri
4466,pala,sejenis pohon yang rasa buahnya masam pedas
4467,palakiah,akal
4468,palal,rasa tak sedap seperti rasa kulit jeruk
4469,palalangon,"dangau tinggi di tepi hutan, dsb utk tempat rumput"
4470,palamarta,benar
4471,palang,"palang, balok yang dipasang melintang"
4472,palangan,datang bulan
4473,palangdada,kayu yang melintang pd dinding rumah
4474,palangeran,patokan
4475,palangi,warna merah kekuning-kuningan
4476,palangkakan,selangkang
4477,palanglang,kayu yang melintang pada dinding rumah
4478,palangsiang,ucapan yang menyatakan kekhawatiran (jangan-jangan): - cilaka
4479,palapah,palapah
4480,palar,pamrih
4481,palastra,mati
4482,palatuk,pelopor barisan
4483,palay,mau
4484,palayan,pelayan
4485,palayangan,tempat mengalirkan air dari sawah
4486,pale,sejenis cat/warna utk mengolesi bibir
4487,paledang,membuat barang-barang dari tembaga
4488,palekat,kain pelekat
4489,palekik,congkak
4490,"palengos, malengos","membuang muka, memalingkan muka"
4491,"palengpeng, malengpeng","melempar dgn barang yg berbentuk panjang (sepotong kayu, pagar, dsb)"
4492,palid,mengalir
4493,"palih, sapalih","sebelah (menunjukan tempat), sebagian"
4494,palika,penyelam
4495,"palindes, malindes","mengkhianati orang lain, diri sendiri yg celaka"
4496,paling,pencuri
4497,paling,yang termahal
4498,palipid,kayu penutup sisi dinding
4499,palipisan,"pelipis, menstruasi"
4500,palipisan,pelipis
4501,palire,pelihara
4502,palis,reda (angin)
4503,palisan,terhukum yang dipekerjakan di luar (mis membersihkan gedung-gedung negara dsb)
4504,palisir,kayu penutup sis dinding
4505,palisir,penghias kelambu ranjang
4506,palit,sumbu lampu minyak (pelita)
4507,palita,pelita
4508,palugon,medan perang
4509,palukna,pilihan yang terbaik
4510,palung,gila
4511,palupuh,pelupuh (lantai rumah panggung dr bambu)
4512,paluruh,selidik
4513,pamadegan,pendirian (pendapat)
4514,pamajikan,istri
4515,pamakanan,bagian dari kandang domba
4516,pamali,tabu
4517,pamali,tabu
4518,pamatang,pemburu yang menggunakan tombak (zaman dulu)
4519,pamatuk,paruh
4520,"pambeng, pambengan",alangan
4521,pambrih,pamrih
4522,pameget,laki-lakl
4523,pamendak,pendapat
4524,pamengkang,balairung
4525,pameres,"sisir, sepotong bambu utk menyipat beras"
4526,pameunteu,mukata (orang)
4527,pamolahan,mustahil
4528,pamrih,hal yang dikehendaki
4529,pamuk,"senapati, orang yang paling gagah"
4530,pamulu,raut muka
4531,pamungkas,terakhir
4532,pamustungan,pada akhirnya
4533,pana,tidak abadi
4534,panakawan,pengiring (cerita wayang)
4535,panangan,tangan
4536,panasaran,penasaran
4537,panasbaran,lekas marah
4538,panasjid,tasdid
4539,panata,tata
4540,panayagan,penabuh gamelan
4541,pancabaya,marabahaya
4542,pancadria,pancaindera
4543,pancakaki,hubungan keluarga
4544,"pancal, mancal",melompat ke atas sesuatu yg akan dikendarai
4545,"pancala, mancala putra mancala putri",berubah-ubah wajah (dlm dongeng)
4546,pancalongok,pencuri
4547,pancaniti,bangsal tempat berem bug mengenai pemerintahan di keraton atau di kabupaten (zaman dulu)
4548,pancar,kayu bakar yang kering dan eepat menyala
4549,pancarken,macam-macam perabot dapur
4550,"pancas, mancas","memenggal kepala terhukum, mengetok gong, benang, dsb"
4551,pancatengah,dunia yang didiami manusia
4552,pancaturah,peluru senapan
4553,pancawura,memercik
4554,pancir,kayu keras berbentuk kapak
4555,panco,mengadu tenaga dengan tangan
4556,"pancong, kapancong",terkena cangkul hingga luka
4557,pancuh,patok (kayu)
4558,pancuh,pantas
4559,pancur,mancur
4560,pandapa,pendapa
4561,panday,pembuat alat-alat dari besi
4562,pande,rupa
4563,pandekar,pendekar
4564,panderesan,penyadap enau
4565,pandeuri,belakang
4566,pando,mando
4567,paneja,maksud
4568,pangacara,pengacara
4569,pangampih,saudara yang membantu di rumah tangga
4570,panganggeusan,hari terakhir
4571,panganggo,pakaian
4572,pangangon,pengembala
4573,pangangonan,tempat menggembala
4574,panganjrekan,tempat yang bisa dipakai utk tinggal sementara
4575,panganten,mempelai
4576,pangaos,harga
4577,pangapungan,landasan tempat terbang
4578,pangaruh,pengaruh
4579,pangasilan,penghasilan
4580,pangatik,yang membimbing
4581,pangeran,tuhan
4582,pangeran,gelar bangsawan
4583,pangestu,baik
4584,panggal,gasing
4585,pangger,teguh
4586,panggih,bertemu
4587,panggul,memikul diatas bahu
4588,panggung,panggung
4589,pangharepan,perkiraan
4590,panginten,barangkali
4591,pangiwa,petugas di desa yang biasa menjadi wakil kepala desa
4592,pangkas,dipungkas
4593,pangkek,mengikay padi yang sudah di potong
4594,pangkeng,kamar
4595,pangkeng,kamar tempat tidur
4596,pangkon,pangku
4597,panglaku,petugas di desa yang biasa menjadi wakil kepala desa
4598,panglay,tumbuh-tumbuhan yang umbinya biasanya dipergunakan utk menolak pengaruh hantu
4599,panglengos,malengos
4600,pangna,alasan
4601,pangot,alat utk menulis pada daun lontar
4602,pangpung,dahan kering
4603,pangrod,menari tali celana sehingga menciut (celana kolor)
4604,pangset,sangat asin
4605,pangsi,kain sutera yang biasa berwarna hitam
4606,panguupajiwa,nafkah
4607,panitih,peniti
4608,panjak,pemimpin rombongan
4609,panjara,penjara
4610,panjer,panjar
4611,panjing,cukup
4612,panon,mata
4613,panta,tingkatan
4614,pantar,sesama
4615,panteg,sangat
4616,panteg,selesai (pekerjaan)
4617,panteng,merentang (kawat
4618,panteng,terpusat
4619,pantes,pantas
4620,panting,menyalak terus-menerus
4621,panto,pintu
4622,pantrang,pantang
4623,pantun,kecapi
4624,pantun,pantun
4625,panuhun,permohonan
4626,panuju,setuju
4627,panyawat,penyakit
4628,paok,mencuri
4629,paor,setengah buta
4630,paos,panjang (waktu)
4631,papa,sengsara
4632,papacal,mulai musim buah-buahan
4633,papadon,pesan mengenai sesuatu yang telah dijanjikan
4634,papag,jemput
4635,papagan,kulit kayu yang agak tebal
4636,papah,berjalan
4637,papahare,"tidak saling tanya, sendiri-sendiri"
4638,papait,kesukaran
4639,papak,datar
4640,papangge,"tangga pada rumah panggung, bagian pagar yang dibuat rendah"
4641,papanting,nama sejenis lebar (kecil) yang genting bagian tengahnya
4642,paparah,dikira-kira
4643,paparikan,pantun yang terdiri atas 4 bait
4644,paparin,pemberian
4645,papas,membuat kayu gelondongan
4646,papatah,nasihat
4647,papatong,capung
4648,para,bagian rumah antara atap dan langit-langit
4649,parab,makanan utk binatang
4650,parabot,alat
4651,parabun,guna - guna
4652,parag,mendatangi tempat orang lain utk bertanding
4653,paragat,sudah mati
4654,paragi,untuk
4655,paragpag,berjejer
4656,parahu,perahu
4657,parahulu,tumbuh-tumbuhan
4658,parahun,ampuh
4659,paraid,faraid
4660,paraji,dukun beranak
4661,parak,mengeringkan sebagian sungai
4662,parakatangtang-pirikiting,bersikap angkuh
4663,parakencilan,tidak bersamaan datang atau pergi
4664,parako,tempat khusus di dapur utk mcnyirnpan perapian
4665,paralak,permulaan bercerita
4666,param,hilang kemanjurannya
4667,paramarta,sangat adil
4668,paran,tujuan
4669,paranakan,peranakan
4670,paranan,laki-laki mengunjungi wanita yang bukan muhrimnya utk mengadakan hubungan gelap
4671,parancah,mantra
4672,parandene,walaupun
4673,parangi,roman muka
4674,parangkat,set
4675,parangko,perangko
4676,parangpang,letak dua barang panjang (bambu) seeara menyilang
4677,paranti,utk
4678,parantos,selesai
4679,parapat,perempat
4680,parapen,perapian
4681,paras,dicukur
4682,parasaben,kata utk menolak permintaan pengemis
4683,parat,tembus
4684,paratag,tempat menjemur berbagai barang
4685,parawan,perawan
4686,parawanten,makanan utk paraji
4687,paray,ikan sungai
4688,pare,padi
4689,parek,dekat
4690,parek,erat
4691,pareng,kebetulan
4692,parengkos,diringkaskan
4693,parengreng,tidak saling tegur karena bermusuhan
4694,parepeh,barang yang dijadikan tumbal agar selamat
4695,parered,pedati kecil
4696,pares,mengupas
4697,paret,diberi kaneing banyak dan jaraknya rapat
4698,pareum,mati (lampu)
4699,pari,"tumbuh-tumbuhan, ikan laut"
4700,paribasa,peribahasa
4701,parieus,memilin (lengan kaki)
4702,parigel,cekatan
4703,parigi,sumur
4704,parik,pantun
4705,parin,memberi
4706,parindikan,bagian perut dan pinggang sebelah bawah
4707,paring,berteriak-teriak
4708,parios,periksa
4709,paripurna,sempurna
4710,parisikan,tempat menyimpan rempah-rempah
4711,pariuk,periuk
4712,parna,payah
4713,paro,setengah
4714,parok,lazim
4715,parol,dijambret
4716,paroman,raut muka
4717,parongpong,kosong sekali
4718,paros,sebungkus
4719,parud,parut
4720,parukuyan,pedupaan
4721,parung,berkerut
4722,parungpung,lubang pada batang pohon yang dipakai sarang burung
4723,paruruh,selidik
4724,parwata,bukit
4725,pasagi,persegi
4726,pasak,besar lagi kokoh
4727,pasalebrungan,banyak yang lari
4728,pasalia,berbeda pendapat
4729,pasalingsingan,berbeda jalan yang ditempuh sehingga tidak berpapasan
4730,pasalingsingan,berbeda (pendapat)
4731,pasamoan,kumpulan
4732,pasampangan,tempat yang tidak tentu
4733,pasanggiri,perlombaan dl bidang kebudayaan spt kesenian
4734,pasanggrog,berjumpa
4735,pasar kojengkang,pasar darurat
4736,pasaran,usungan utk mayat
4737,pasarandog,berjumpa di jalan
4738,pasea,bertengkar
4739,paseh,jeruk kecil rasanya manis isinya putih
4740,pasehat,fasih
4741,pasek,padat
4742,pasekon,siku-siku (sudut 90°)
4743,pasemon,roman muka
4744,paser,anak sumpit
4745,paseuk,pasak
4746,pasi,dibelah menurut panjangnya (bambu
