5992,"singsal, kasingsal","sisih, pencil, tersisih "
5993,"singsaring, nyingsring",buang ingus
5994,"singsat, nyingsat","angkat, tarik, mengangkat, menarik kain sarung yg sedang dipakaj ke atas sehingga paha terlihat"
5995,singugu,nama tumbuhan yg daunnya biasa dipakai obat encok
5996,sinjang,kain (batik atw pelekat)
5997,sinom,"nama salah satu macam puisi, iringan keramaian yg didahului dng orang-orang mengendarai kuda"
5998,"sintir, maen sintir","putar, pusing, permainan judi dgn memakai dadu yg diputarkan"
5999,sintok,"nama tumbuhan semacam kayumanis, tapi agak pedas sering dipakai bumbu kue"
6000,sintreuk,jentik
6001,sintrong,nama tumbuhan liar biasa dijadikan lalab yg dimakan mentah
6002,sintung,seludang bunga kelapa
6003,sinuhun,sebutan kpd sultan
6004,siongka,arpus
6005,"sipat, sipatan","sipat, alat rias utk menghitamkan bibir mata, perkakas tukang kayu, benang yg diberi cairan jelaga utk membuat garis lurus pd balok dsb"
6006,"sipu, nyipuh elmu","sepuh, mempertajam ilmu dgn berpuasa, dsb"
6007,"siput, kaliung","tutup, terkelilingi oleh kerabat yg berkecukupan harta"
6008,sir,"dalam hati, perasaan cinta berahi"
6009,"sirah, nyirah, nyangirah, siraheun, sirah cai","kepala, arah kepala waktu berbaring, arah kepala, mata air"
6010,"siram, nyiram","mandi, menyiram, ngidam"
6011,sirama-rama,rama-rama
6012,"sirang, sisirangan","tidak sama, berbeda, bukan pasangannya atau satu dgn lainnya berbecla"
6013,sirara,mayat
6014,siraru,kelekatu
6015,sirep,mantera penidur
6016,"sireum, singsireumeun","semut, kesemutan"
6017,sireupeun,lebah jenis kecil
6018,"sirib, nyirib","jala bujur sangkar direntang dgn dua busur diberi galah dan tali pengungkit, menangkap ikan dgn sirib"
6019,"sirig, nyirig","gerak ke samping, cara kuda berjalan yg geraknya ke samping"
6020,"sirik, sirik pidik","iri, selalu iri kepada orang lain"
6021,sirilik,benda kecil yg bergerak cepat
6022,"sirindil,  sirintil",menyerang atau mengejar
6023,"siring, pasiringan, nyiringkeun","pinggir, pelosok, kampung yg jauh di pelosok, pedalaman, mengirimkan surat dsb, dari desa  ke desa secara bersambung"
6024,sirit,kemaluan laki-laki
6025,sirit bentileun,tali membuhul krn terputar
6026,sirit teweul,"jalan masuk sarang lebah kecil yg mencuat, gang antara bangunan rumah dgn bangunan di dekatnya yg terpisah"
6027,siriwik,gerak ikan kecil di dlm air
6028,sirlak,bahan utk mengkilapkan kayu perabot rumah tangga
6029,sirna,"hilang, rnusnah, tentram, tenang"
6030,"sirorot, nyirorot","tukik, terbang menukik"
6031,"siru, sisiru",secabik daun pisang atau daun kelapa dipakai sebagai sendok
6032,sirung,tunas
6033,"siruruk, nyiruruk","lindung, teduh, ikut tinggal di rumah orang lain"
6034,"sis, cis",tongkat yg dipegang waktu khotbah sebelum sembahyang jumat
6035,sisidueun,keseduan
6036,sisig,sugi
6037,"sisih, sisihan","pisah,  makanan yg dipisahkan utk seseorang"
6038,"sisikudi, nyisikudi","ganggu, mengganggu"
6039,"sisil, nyisilan","gigitan memijit,  melepaskan biji kacang, jagung, dsb"
6040,sisip,"habis upaya, sangat kurang, tidak punya"
6041,"sisit, nyisit","sisik, menguliti binatang yg baru disembelih misal kambing, sapi, dsb"
6042,sisiwo,"main-main, seloroh"
6043,sitataru,"ulat besar berduri lunak putih spt berlumur tepung, bakal kupu-kupu shama-rama"
6044,siter,bunyi-bunyian alat petik sb kecapi
6045,sitinggil,bangunan di tengah alun-alun yg lantainya agak tinggi
6046,situ,kolam yg luas dan dalam
6047,"situhiang, situgunung","telaga alam, biasanya di gunung"
6048,siuh,"nama tumbuhan merambat, buah nya sebesar pinang, rasanya asam manis"
6049,siuk,"sauk, ciduk"
6050,siwah,"sakit ingatan, agak gila"
6051,siwalan,"lontar, pohon tal"
6052,siwur,gayung
6053,"soal, sual","perkara, masalah, urusan"
6054,soan,"menghadap, bertandang"
6055,soang,angsa
6056,soba,nama tumbuhan pajawija yg diambi tepung bijinya
6057,"sobat, sosobatan, nyobat, sobat medok","sahabat, bersahabat, sahabat karib"
6058,sobrah,cemara secekak rambu t utk memperbesar konde
6059,"soca, sosoca","mata, permata"
6060,soder,"alat utk materi, selendang utk menari"
6061,"sodor, nyodog, nyodorkeun, sodoran","ulur, anjur, menganjur, mengulurkan/ memberikan dgn tangan mengulur, permainan saling tohok dgn tongkat tumpul sambi! berkuda"
6062,"soeh, soek","sobek, cabik"
6063,soga,bahan pewarna utk batik yg dibuat dr kulit kayu
6064,"sogat, disogat",dipotong sudutnya
6065,sogek,tercungkil atw tertusuk sedikit
6066,"sogok, nyogok","tusuk, cocok, menusuk, mencocok, memberi kpd penjabat utk mendapat imbalan sehubungan dgn jabatannya, menyuap"
6067,sogot,gigit dgn gigi dan bibir depan
6068,soheh,sah
6069,sohor,terkenal
6070,"sok, osok","suka, sering"
6071,sokong,"tunjang, bantu, berkawan"
6072,solasih,selasih
6073,soldah,"soda (bahan kimia utk campuran minumall , kue, dsb)"
6074,"soledat, tisoledat","peleset, terpeleset"
6075,"solegreng, nyolenggreng","cuat, mencuat (keris, pistol , yg tersisip di pinggang)"
6076,"solendang, nyorendang",menyandang
6077,"solengkrah, pasolengkrah","tak beraturan, malang melintang"
6078,solobong,"bulat ranjang berlubang spt tabung, pipa, dsb."
6079,sologoto,terlalu berani
6080,"solokan, susukan",selokan
6081,"solondo, sumolondo","datang, hampir, datang menghadap kpd yg lebih tua dsb."
6082,"solongkrong, nyolongkrong","sikap mcndekat, datang mendekati sambil agak membungkuk"
6083,solor,batang (utk . kuntr) soloyong
6084,soloyong,"sebutan kpd suatu benda maju di dim, di atas air"
6085,"somah, somahan",rakyat jelata
6086,somang,ngarai (jurang yg terjual dan sangat dalam)
6087,someah atw darehdeh,ramah
6088,"sompang, sosompang","bangunan tambahan yg menempel ke bangunan induk utk dapur, gudang , dsb."
6089,sompral,"banyak bual, besar omong"
6090,sonagar,"tabah, tidak pemalu"
6091,sondari,sundari
6092,sondol,"tonjol, sembul"
6093,"sondong, nyondong","di tempat, berada di tempat"
6094,"song, srong, atw sor",kata utk mernberikan
6095,"songek, songhek, atw sontak",pecah atw lepas sisinya sedikit
6096,songko,songkok
6097,songkol,guling-geliat
6098,"songsoeng, nyongsoeng","pergi jauh, berangkat pergi jauh"
6099,songsong,"ruas barnbu berlubang tern bus utk meniup api, semprong lampu"
6100,songsong,kasar (perkataan)
6101,"songsrong, nyongsrong","ingin sekali, hasrat yg kuat, sangat besar keinginan"
6102,sono,"rindu (ingin berjumpa, belum mau berpindah)"
6103,sonten,"sore, petang"
6104,sontog,"bentuk rumah yg hubungannya memanjang, celana yg ujungnya sedikit di bawah lutut"
6105,sontoloyo,"tolol, dungu"
6106,sontrol,gigitan sambil didorong dgn mulut
6107,sopak,"kerat mencengat, potong menceng"
6108,sor,song
6109,sora,suara
6110,"sora, swara",suara
6111,"sorang, nyorang","tempuh, landa,  alami, menempuh, melanda, mengalami"
6112,sorangan,sendiri
6113,sorban,serban
6114,sore,"petang, sore"
6115,"soreang, nyoreang,  sumoreang","toleh, balik, paling, berpaling, melihat ke belakang, perasaan hati selalu ingat kpd yg ditinggalkan"
6116,"soren, nyoren","sandang, gantung, menggantung di pinggang"
6117,"sorendang, solendang",selendang
6118,"sorga, sawarga",syurga
6119,"soro, nyoro","nama ikan sungai tawes tapi agak bulat, ikut makan kepunyaan orang lain"
6120,sorobot,serobot
6121,"sorodot, tisoodot","gelincir, peleset, terpeleset"
6122,"sorog, nyorog","palang pintu kandang, laci meja atau laci lemari, datang utk bermain bersama di tempat yg didatanginya itu"
6123,"sorondoy,",bangunan tambahan pd rumah atau bangunan induknya
6124,sorong,dorong
6125,"sorongot, nyorongot","kata-kata keras krn marah, memarahi atau menjawab dgn suara keras"
6126,"sorosod, nyorosod","gerak turun yg meluncur, meluncur ke bawah melorot"
6127,"sorot, nyorot","pancaran sinar, lampu senter, sinar memancar"
6128,"sorowok, gorowok, sosorowokan","teriak, berteriak-teriak"
6129,sosi,kunci
6130,sosoak,memaki berteriak-teriak
6131,sosog,"pagar penghalang ikan pd lubang buangan air kolam, keranjang tempat babi hutan"
6132,"sosoh,  nyodoh","kulit ari beras dsb, membuang atau memhersihkan (kulit ari beras, jagung, jelai, dsb)"
6133,sosok,pencedok dr bambu dianyam
6134,soson,sungguh-sungguh bekerja
6135,"sosongket, sosongketen","nama serangga kumbang berwarna hijau bercahaya merah ungu mengkiap, lehernya sukata berderik-derik bergesekan, perasaan kesal krn lama menunggu"
6136,"sosoroh, sosoroh pati","minta disuruh-suruh sekedar diberi makan, membaktikan diri biar sampai mati sekalipun"
6137,soteh,kata utk menekankan kpd yg sudah diketahui
6138,sotoh,"atap rumah yg rata, spt rumah di negeri arab"
6139,srek,"kpd sentuhan,atau terasa dihati"
6140,sripanggung,"bintang panggung, primadona"
6141,srog,mendatangi seorang demi seorang atau rumah ke rumah
6142,stagen,"setagi, ikat pinggang perempuan"
6143,"suak, nyuakan","belahan tipis, membelah tipis-tipis (bambu utk dibuat anyaman atau tali)"
6144,suan,anak adik
6145,"suat, nyuat","tusuk cungkil kecil, mengeluarkan duri, nanah dengan menusukkan jarum dan mencungkilkannya, kerajinan wanita membuat hiasan pakaian dng benang berwarna-warni"
6146,"suay, nyuaykeun","sibak, menyibakkan (rambut, rumpun-rumpun padi)"
6147,"subadanan, nyubadanan","penuhi, cukupi, tepati, memenuhi kewajiban"
6148,"subaha, aral subaha","kesal dan sakit hati, berkata-kata menyatakan kekesalan dan sakit hati krn tidak bernasib"
6149,subal,bunga yg disusun pd sanggul
6150,subasita,"tatakrama, sopan santun"
6151,subaya,janji
6152,suda,berkurang
6153,sudagar,saudagar
6154,"sudibja, sudibya",indah dan sakti
6155,sudira,"berani, tabah"
6156,suduk,"tikam, tusuk"
6157,sue,sial
6158,sugal,kata-kata kasar
6159,sugan,barangkali (dgn harapan)
6160,sugema,"puas, menyenangkan hati"
6161,sugih,"kaya, berada, berkecukupan"
6162,sugri,semua orang
6163,sugro,kecil
6164,suhud,"sungguh-sungguh, tekun"
6165,"suhun, nyuhunkeun, kasuhun, sumuhun, suhunan, panuhun","junjung, mohon, terima kasih banyak, iya, bubungan, diharap"
6166,"suit, susuitan, suat-suit","bunyi siul, suit, mengeluarkan bunyi siul berkali-kali"
6167,suja,bagian celana pd selangkangannya yg berbentuk segi tiga
6168,sujana,orang yg luhur budi serta pandai
6169,"sujud, sumujud","bersujud, mengikuti, mengabdikan diri"
6170,"sukingki, sungkingki",sedih atau susah hati
6171,suksruk,sungkur
6172,suku,"kaki, uang logam 50 sen"
6173,sukur,sykur
6174,"sula, trisula","penusuk, tombak yg bermata tiga"
6175,"sulagrang, nyulngrang","cuat, mencuat"
6176,sulaksana,"baik, tampan"
6177,sulangkar,nama tumbuhan perdu biasa dibuat pagar hidup
6178,sulanjana,tanaman hias berupa perdu bunganya putih
6179,sulaya,"beda, ingkar"
6180,suligi,"seligi, linggis"
6181,sulikat,cungkil
6182,"sulimat, salumbat",selumbat
6183,suluduk,seruduk
6184,suluh,kayu bakar
6185,suluk,"tasawuf, perlambang yg dinyanyikan oteh dalang wayang"
6186,"sulumput, susulumputan","sembunyi, sembunyi-seembunyi"
6187,sulumun,"suruk, selundup"
6188,sulundup,selundup
6189,"sulur, nyuluran","wakil, mewakili"
6190,sulusup,telusup
6191,"suma, kusuma","bunga, kusuma"
6192,sumaah,membanggakan diri
6193,sumanget,semangat
6194,sumangga,"mau,  bersedia"
6195,sumantri,"sangat berguna, meniru-niru orang alim"
6196,sumarsana,nama tanaman bunga
6197,sumarta,hidup senang
6198,sumawona,"apalagi, lebih-lebih"
6199,sumbat,"cukup, memadai"
6200,sumber,"pusat keluarnya, subang"
6201,sumbi,"tongkat pemegang kain pd alat tenun, paku pd kepala ikat pinggang"
6202,sumbrah,"suri asam, keasam-asaman (makanan, minuman)"
6203,sumbul,bakul tertutup
6204,sumeng,"pilek, selesma"
6205,sumindal,lipas tapi kecil
6206,sumirat,"memancar, membersit"
6207,sumitra,sahabat karib
6208,sumpeg,"susah hati, bingung"
6209,sumpel,"sumbat (dr kain , kertas , daun, dsb)"
6210,"sumping, susumping","datang, hiasan yg dipasang pd telinga (utk pengantin, penari pemain wayang orang dsb)"
6211,"sumpung, rumpung",patah ujungnya
6212,"sumput, sulumput",sembunyi-sembunyi
6213,"sun, isun",saya
6214,sundang,bantuan tenaga
6215,"sundara, sundari","tampan, cantik"
6216,sundek,rendah (bila berdiri kepala kena langit langit)
6217,sundel,"sunda, perempuan sundal"
6218,sundep,hama padi
6219,sundul,kena kepala
6220,sundung,alat utk memikul rumput atau kayu bakar
6221,"sundut, nyundut","sulut, bakar (dgn api menyala), menyulut"
6222,"sungai, nyungsi","cari, mencari"
6223,sungapan,tempat mengalirkan air dr sungai atau dr selokan ke sawah dsb
6224,sunge,sumur dangkal
6225,"sungging, nyungging","gambar (dgn bara), menggambar dgn bara tempurung kelapa yg hangus membekas pd bambu atau kayu yg digambarinya"
6226,sungkal,"ungkit, cungkil"
6227,sungkan,"enggan, malas, tdk mau"
6228,sungkawa,"sedih, nestapa"
6229,"sungkelang, nyungkelang","sandang, menyandang."
6230,sungkem,cium lutut atau cium kaki (karena takzim)
6231,sungkereng,"wujud, bukti"
6232,"sungkeret, nyungkeret","batas, kurangi, mernbatasi, mengurangi"
6233,sungkruk,suruk
6234,"sungkun, nyungkun","beri lebih (karena kesal), memberi dgn dilebihkan karena kesal hati"
6235,sunglap,sulap
6236,sungsang,terbalik
6237,"sungsuam, sungsum",sunmsum
6238,sungu,tanduk
6239,sungut,mulut
6240,suni,tersembunyi
6241,suntrung,"dorong, terjang"
6242,sunu,"anak, api"
6243,sunyaruri,tempat yg kosong dan sunyi (di awang-awang)
6244,sup,masuk
6245,supados,supaya
6246,supata,"sumpah, serapah"
6247,supaya,"agar, supaya"
6248,supena,impian
6249,supi,"sufi, ahli tasawuf"
6250,supir,"sopir, pengemudi mobil"
6251,supitan,sempit
6252,sur,menyorongkan kayu api atau sumbu pelita
6253,sura,"bulan syura, berani, dewa"
6254,surabi,serabi (makanan yg dibuat dari tepung beras)
6255,surah,"surat (bagian dari alquran), keterangari mengenai aya t-ayat alquran"
6256,surak,sorak
6257,suralaya,tempat dewa
6258,surapung,"tanda, ciri, pelampung pancing"
6259,surawung,kemangi
6260,"suren, surian","nama pohon yg kayunya bau menusuk, tapi baik utk bahan perkakas rumah tangga"
6261,"suria, surya",matahari
6262,surilam,usapan di mukata dgn tapak kaki (sbg penghinaan)
6263,surili,semacam kera
6264,surilit,peluit
6265,surti,arif
6266,surud,surut
6267,surundeng,serundeng
6268,surung,"dorong, tolak"
6269,surungkuy,maju di dlm lumpur atau dlm semak
6270,suruntul,lari dgn cepat spt akan menyeruduk
6271,surup,"terbenam, pantas serasi, selaras"
6272,surupari,"ular kecil berbisa, yg biasa keluar senja"
6273,suruput,menghirum minuman dsb
6274,surutu,cerutu
6275,suruwuk,benda yg maju di dlm air (ikan dsb)
6276,suryakanta,lensa
6277,susud,lacak
6278,susudi,tempat nasi dan lauk-pauknya dlm hidangan kenduri
6279,susug,"alat utk menangkap ikan di kolam dangkal, berbentuk spt kurungan ayam"
6280,susuh,siput kecil yg lonjong sekali
6281,susuk,"alat utk membulak-balik makanan yg digoreng, selokan"
6282,susur,sugi
6283,susuri,bulu tengkuk (kuda dsb)
6284,susuru,kaktus
6285,"susut, nyusut","sapu, seka, hapus, menghapus"
6286,sut,menyulur atau membakar
6287,sutri,tali dada (pacta kuda dsb)
6288,suuk,kacang tanah
6289,suweng,subang
6290,suwing,sumbing
6291,suwita,"hamba, abdi"
6292,suwuk,banyak makan
6293,suwung,"kosong, lengang"
6294,suyud,setia
6295,taak,pancing menjadi lurus kalah oleh lenaga ikan (tidak ta an tidak mempan)
6296,tabaruk,mengharap berkat
6297,tabe,tabik
6298,tabeat,tabiat
6299,"tabeuh, tatabeuhan","tabuh, pukul, bunyi-bunyian"
6300,tableg,tablig
6301,tabo,"sabut kelapa muda dan iunak, rasanya manis sepet"
6302,tabong,"tempat air terbuat dr sebatang betung yg telah ditembus buku-bukunya kecuali dipangkalnya, diletakkan miring di ujung bawah diberi lubang bersumbat"
6303,tabuh,pukul
6304,tada teuing,alangkah
6305,ta'dim,hormat taklim
6306,"taek, naek","panjat, memanjat, naik"
6307,tagayur,"resah, gelisah"
6308,tagen,"kuat, tahan"
6309,taget,penuh goresan (luka)
6310,tagiwur,"ribut, kacau"
6311,tagog,sikap
6312,tahang,"tong  (tempat air spt ember besar, terbuat dr kayu)"
6313,tahap,tingkat
6314,taha-taha,ragu-ragu
6315,tahayul,tahyul
6316,taheun,pasang
6317,taheur,pasak
6318,tahta,takhta
6319,tai,tahi
6320,tail,tahil (ukuran berat emas)
6321,tajali,"wahyu, ilham"
6322,tajam,disentri (nama penyakit perut)
6323,"tajem, panajem","mujarab, pemberian kpd dukun agar jampinya mujarab"
6324,tajen,tajin
6325,tajong,tendang
6326,tajug,langgar mesjid kecil di kampung
6327,tajur,kebun buah-buahan
6328,takajar,tanah milik hasil usaha sendiri
6329,taker,"takar, amat, sangat"
6330,takis,tangkis
6331,taki-taki,siap sedia menjaga kemungkinan bahaya yg akan menimpa
6332,takokak,"terung pipit, tekokak"
6333,takol,"pukul, tokok"
6334,takon,tanya
6335,takrah-tokroh,berjalan terbungkuk-bungkuk (karena sudah tua renta)
6336,taktak,bahu
6337,taktrak,bunyi trak yg dikeluarkan dr sentakan ujung lidah pd langit-langit
6338,takul,"pintas, potong"
6339,talaga,"telaga, danau"
6340,talahab,atap dr belahan bambu dijejerkan saling menutup sela-selanya
6341,talajak,kelakuan buruk
6342,talangke,lamban
6343,talangsara,derita
6344,talapakan,"tempat air, pekerjaan peninggalan orang tua"
6345,talapok,kuku kuda
6346,talapung,tentang melambung
6347,talar,hafal luar kepala
6348,talari,"kebiasaan, adat istiadat"
6349,talatah,"pesan, titip kata-kata"
6350,talawengkar,"pecahan tembikar (periuk, genting dsb)"
6351,talawungan,tiang penggerak sarang burung perkutut
6352,talayah,lantar
6353,taledor,lalai
6354,talek,tanyai
6355,talem,"talam, kue talam"
6356,talen,tali (mata uang lama bernilai 25 sen)
6357,talenan,alat utk iris mengiris di dapur
6358,"talengteng, nalengteng",tanya ke sana ke mari
6359,taleot,suling (alat tiup) terbuat dr tanah liat
6360,talete,banyak bertanya sampai kpd hal yg sekecil-kecilnya
6361,taleukeun,telekan
6362,taleus,talas keladi
6363,tali,tali (alat utk mengikat)
6364,talikung,kedua siku rapat dipunggung
6365,"talimbeng, katalimbeng","bingung, kebingungan tak tahu arah ke mana harus pergi"
6366,"talinga, nalingakeun","amati, perhati, memperhatikan kalau-kalau ada yg kurang"
6367,talingeuh,"lengah, kurang tanggap"
6368,talipak,sepak
6369,taliti,teliti
6370,"talkin, talekin",mem baca ayat-ayat alquran yg ditujukan kpd mayat yg baru saja dikubur
6371,talobeh,"tdk cermat, menyimpan sesuatu asal saja"
6372,"talu, tatalu","pukul, memukul, memukul gamelan permulaan pertunjukan"
6373,talun,kebun bermacam-macam po hon buah-buahan yg berumur panjang
6374,"talung, talungan","mending, masih agak lebih baik"
6375,talungtik,selidik
6376,talutug,"tiang pagar dr kayu, bambu, dsb yg lebih kokoh"
6377,"tama, toma","tamak, serakah"
6378,"tamada, tomada","terus terang dan minta maaf akan kesalahan, kekeliruan , dsb"
6379,tamaha,sesuatu yg disebabkan perbuatan atau kelakuan sendiri
6380,tamas,cuci muka
6381,"tamba, tatamba","obat, berobat"
6382,tambaga,tembaga
6383,"tambakang, terbakang",nama macam ikan air tawar yg lebar dan tajam sirip punggungnya
6384,"tambalang, nambalang","jawaban keras,  menjawab dgn suara keras"
6385,tambalung,tali pengikat penjahat atau pencuri yg tertangkap
6386,tambang,"tali yg dipilin dua atau lebih menjadi satu, barang galian minyak emas, arang batu, dsb"
6387,tambarakan,segala dimakan tdk memperhatikan akibatnya
6388,tambela,peti mayat
6389,tambelar,tdk mau mengurus
6390,tambih,tambah
6391,tambir,cita penyambung kain atau kayu penambah lebar meja
6392,tambleg,"mantap, stabil, serupa"
6393,tamblog,"barang lunak mis lumpur, bubur, semen, dsb yg melekat krn dilemparkan"
6394,"tambru, nambru","onggok, tumpuk, menumpuk"
6395,tambuh,"sia-sia, tak berketentuan"
6396,tambul,"tidak dgn nasi, lauk, dsb"
6397,"tambur, tatamburan","genderang, untaian mercun ukuran sedang"
6398,"tambusu, tamusu",usus halus
6399,"tambut, nambut","pinjam, meminjam, mengutang"
6400,tameng,perisai
6401,tameuh,tameuh ikat pinggang agak lebar terbua t dari kain
6402,tamiang,buluh tamiang
6403,tampa,terima
6404,tampele,nama ikan kecil sejenis sepat tapi bulat
6405,"tamper, namper","endap, mengendap"
6406,"tampeu, nampeu","hadap, menghadap"
6407,tampi,terima
6408,tampian,tepian
6409,tampiling,tampar
6410,tamping,tebing pematang dikikis rumputnya dan sebagian tanahnya sehingga bersih
6411,tampir,nyiru besar (utk menjemur padi dsb)
6412,tamplok,tumpah terbalik
6413,tampol,tetekan beliung
6414,tampolan,"kadang-kadang, ada kalanya"
6415,tampolong,tempolong (tempat ludah yg terbuat dr logam atau tembikar)
6416,tamprak,"buka, telentang"
6417,tan,tidak
6418,tanaga,tenaga
6419,tanceb,tancap
6420,tandak,lagu kawih yg terikat dlm mantera
6421,tandang,tampil
6422,tandasa,aniaya
6423,tande,"tadah, tampung"
6424,"tandes, nandeskeun","tandas, menegaskan"
6425,tando,nama musang yg dapat malayang dr dahan ke dahan
6426,tandur,menanamkan benih padi
6427,taneuh,tanah
6428,"tangar, katangar","tampak, membanggakan diri dgn menampakkan kelebihan kpd orang lain"
6429,"tangara, tanghara","tanda, biasanya dgn bunyi tabuh, canang, sirene, dsb"
6430,tangeh,masih lama jarak waktunya
6431,"tangen, katangen","periksa, ketahuan"
6432,"tangga, tatangga","tangga, undakan, tetangga"
6433,tanggah,tengadah
6434,"tanggap, nanggap","simak, lihat, memanggil atau menyuruh mempertunjukkan kesenian"
6435,tanggay,kuku
6436,tanggel,tanggung
6437,tangger,"tegak, tancap"
6438,tanggeuh,sandar
6439,tanggeung,tinggi ke hilir shg aliran airnya tertahan
6440,"tanggeuy, nanggeuy","tating, menating"
6441,tangginas,"cekatan, tangkas"
6442,tangguh,"tanggoh, tunda, berani"
6443,"tanggung, nanggung","pikul, memikul, kepalang"
6444,tanghi,bangun
6445,"tanghunjar, nanghunjar","telunjur, melunjur"
6446,tangihgul,besar badan tapi tidak bagus bentuknya
6447,tangkal,pohon
6448,tangkar,"tulang rawan kambing, sapi, dsb"
6449,"tangkarak, pengkarak","telentang, menelentang"
6450,tangkay,tangkai
6451,"tangkel, nangkel","lekat, gayut"
6452,tangkep,"tangkap, tangkup (cangkir dgn alas piring)"
6453,tangkes,"cukup, tanggung"
6454,"tangkeup, nangkeup","peluk, memeluk"
6455,tangkil,melinjo
6456,tangkod,lekat di punggung atau pd batang pohon
6457,tangkorek,tengkorak
6458,tangkub,telungkup
6459,tangkulak,tengkulak
6460,tangkurak,"kepala, tulang kepala"
6461,"tangreu, nangreu","sandar, berbaring agak bersandar"
6462,tangsel,ganjal
6463,tangtang,tantang
6464,tangting,pegang (utk mercun)
6465,"tangtu, tangtos",tentu
6466,"tangtung, nangtung","diri, berdiri"
6467,"tanjak, nanjak","daki, mendaki"
6468,"tanjeur, panjeur","tegak, bubung, berdiri tegak"
6469,tanjung,"pohon yg bunganya putih kecil dan harum, jazirah"
6470,tanpadaksa,cacat (bagian-bagian badannya tdk lengkap)
6471,tanpala,jangankan
6472,tansah,"tak putus, selalu"
6473,tanu,"bunglon, tinta"
6474,tanwande,"tentu, pasti"
6475,taoji,tahu yg diolah spt tauco
6476,tapak,"jejak, bekas"
6477,tapakur,tepekur
6478,tapas,sabut
6479,tapel,"lekat, tempel, lapis"
6480,tapi,"tampi, tetapi, namun"
6481,tapis,"cekatan, pandai"
6482,taplak,kain penutup meja
6483,taplok,tempel
6484,tapok,"tutup rumah siput, tempat kerang yg jadi kering"
6485,tapsir,tafsir
6486,"tapuk, napuk","kerumun, mengerumuni"
6487,taput,"terpaut, perbedaan"
6488,tara,tdk pernah
6489,tarabas,"lugu, wajar"
6490,taragal,"langsung, mendatangi langsung"
6491,tarahal,sukar ditempuh krn banyak penghalang
6492,tarajang,serang
6493,taraje,"tangga kecil tinggi yg mudah dibawa-bawa, dipinuah-pindah"
6494,taraju,"neraca, timbangan emas"
6495,tarampil,terampil
6496,taram-taram,agak mengerti
6497,tarang,da hi
6498,tarang baga,bagian bawah perut diatas kemaluan
6499,taranjaog,telanjang
6500,"tarapang, taretes",tempeli
6501,tarapti,"siap, beres"
6502,tarasi,"terasi, balacan"
6503,taratas,rintis
6504,taratay,rembet
6505,tarate,teratai
6506,tarawangsa,alat musik gosok dan petik khas sunda
6507,taraweh,tarawih
6508,tarekah,daya upaya
6509,tarengtong,"jalan, sungai atau tanah yg berbatu besar-besar"
6510,tari,tanya
6511,tarik,"hela, yaring, keras (suara)"
6512,"tarikolot, narikolot","bekas kampung, kampung yg makin mundur keadaanya ditinggalkan sebagian besar penghuninya"
6513,"tarima, tumarima","terima, sabar, menerima apa adanya"
6514,taringgul,berbatu-batu besar shg sukar dilalui
6515,tarjamah,terjemah
6516,"taroh, tarohan","taruh, bertaruh"
6517,tarok,"pecah, belah"
6518,tarompet,terompet
6519,"taropong, toropong","teropong, alat tempat gulungan benang pakaian tenunan, alat utk melihat benda-benda yg jauh"
6520,taros,"tanya, orang terpandang yg banyak diminta pendapat atau nasihatnya"
6521,tartib,tertib
6522,"tarucing, tatanlcingan",teka-teki
6523,tarujun,kelahiran bayi yg kakinya keluar terlebih dahulu
6524,"taruk, naruk","petik, putus, memetik atau memutuskan pucuk dgn kuku"
6525,"tarukata, babakan",kampung yg baru terdiri dr beberapa rumah
6526,tarum,"tarum, indigo"
6527,tarumpah,terompah
6528,taruna,teruna
6529,tarung,"tarung, bertempur, berperang, berkelahi"
6530,tasbe,tasbih
6531,tasdik,nyata
6532,tasik,"telaga, danau"
6533,tasma,kaca mata
6534,"tata, tata krama","beres, aturan sopan santun"
6535,"tatab, tataban","ungkap, lantai dari kayu atau bambu gelondongan"
6536,tatag,lancar dan jelas
6537,tatah,pahat
6538,tatal,serpihan kayu
6539,tatalepa,berpindah-pindah dr seorang kpd orang lain
6540,tatalu,"lagu permulaan dlm gamelan dsb, utk menarik perhatian penonton"
6541,tataman,semut hitam besar gigitannya sangat sakit
6542,tatanen,pertanian
6543,tatangga,tetangga
6544,tatan-tatan,siap sedia
6545,tatar,"lingkungan, daerah, turut, biar"
6546,tatarub,bangunan sementara
6547,tatas,"pangkas, potong"
6548,tatit,kilat
6549,tatu,"luka, cedera"
6550,tauco,makanan terbuat dari kedelai berkuah kental
6551,"taun, naunan","tahun, bertahun-tahun, beberapa tahun"
6552,"taur, naur",bayar kembali
6553,"tawa, tawar",tdk ada rasanya
6554,tawajuh,"restu, tuah"
6555,tawakuf,maaf
6556,tawar,"tawar, ajuan harga"
6557,tawehwoh,orang tua yg sudah habis giginya
6558,tawekal,tawakal
6559,taweuran,cucuran atap
6560,tawil,"panjang, doa panjang umur"
6561,"tawing, nawing","tebing, spt tebing, terjal"
6562,tawis,tanda
6563,"tawu, nawu",ciduk
6564,tawur,"hambur, sebar"
6565,taya,tdk ada
6566,tayoh,sesuai
6567,"tayub, nayuban","minum-minuman keras, pesta menari pergaulan disertai minum-minuman keras"
6568,tayuman,ukiran
6569,tayung,"lindung, payung"
6570,"tayung, tangtayung",lindung
6571,tea,menunjukkan yg sudah dietahui
6572,"teang, neang, neangan","tengok, menengok, mencari"
